Symbol,Type,Sector,Mcap
531168,Associated Cera.,Other Construction Materials Companies,
526315,Divyashakti,Other Construction Materials Companies,
526095,Ravi Leela Gran,Other Construction Materials Companies,
MCON,MCON Rasayan,Other Construction Materials Companies,
531129,Inani Marbles,Other Construction Materials Companies,
502250,Lerthai Finance,Other Construction Materials Companies,
513528,Glittek Granites,Other Construction Materials Companies,
523467,Jai Mata Glass,Other Construction Materials Companies,
513699,Solid Stone Co,Other Construction Materials Companies,
531338,Milestone Global,Other Construction Materials Companies,
502281,Triveni Glass,Other Construction Materials Companies,
540072,Shiva Granito,Other Construction Materials Companies,
531221,Mayur Floorings,Other Construction Materials Companies,
531049,Neelkanth Rock,Other Construction Materials Companies,
539119,Jain Marmo Inds,Other Construction Materials Companies,
PWL,Physicswallah,Other Consumer Services Companies,
NIITMTS,NIIT Learning,Other Consumer Services Companies,
SIS,SIS,Other Consumer Services Companies,
MPSLTD,MPS,Other Consumer Services Companies,
539921,Shanti Educat.,Other Consumer Services Companies,
VERANDA,Veranda Learning,Other Consumer Services Companies,
NIITLTD,NIIT,Other Consumer Services Companies,
JARO,Jaro Institute,Other Consumer Services Companies,
543895,Exhicon Events,Other Consumer Services Companies,
VINSYS,Vinsys IT Serv.,Other Consumer Services Companies,
APTECHT,Aptech,Other Consumer Services Companies,
CPEDU,Career Point Edu,Other Consumer Services Companies,
GLOBAL,Global Education,Other Consumer Services Companies,
CLEDUCATE,CL Educate,Other Consumer Services Companies,
EFACTOR,E Factor Experie,Other Consumer Services Companies,
ARIHANTACA,Arihant Academy,Other Consumer Services Companies,
ZEELEARN,Zee Learn,Other Consumer Services Companies,
544248,Mach Conferences,Other Consumer Services Companies,
LAWSIKHO,Addictive Learn,Other Consumer Services Companies,
540062,Golden Crest,Other Consumer Services Companies,
DRONE,Drone Destinatio,Other Consumer Services Companies,
509026,VJTF Eduservices,Other Consumer Services Companies,
544257,Sodhani Academy,Other Consumer Services Companies,
544495,NIS Management,Other Consumer Services Companies,
COMPUSOFT,Compucom Soft.,Other Consumer Services Companies,
TOUCHWOOD,Touchwood Enter.,Other Consumer Services Companies,
517063,Jetking Infotrai,Other Consumer Services Companies,
PARTYCRUS,Party Cruisers,Other Consumer Services Companies,
543443,Ascensive Educa.,Other Consumer Services Companies,
MOXSH,Moxsh Overseas,Other Consumer Services Companies,
508918,Ironwood Educa,Other Consumer Services Companies,
LCCINFOTEC,LCC Infotech,Other Consumer Services Companies,
539761,Vantage Knowledg,Other Consumer Services Companies,
BLUEPEBBLE,Blue Pebble,Other Consumer Services Companies,
KEEPLEARN,DSJ Keep Learn,Other Consumer Services Companies,
544596,Safecure Service,Other Consumer Services Companies,
THESL,Thinking Hats,Other Consumer Services Companies,
TREEHOUSE,Tree House Edu.,Other Consumer Services Companies,
DHTL,Docmode Health,Other Consumer Services Companies,
GTECJAINX,G-Tec Janix,Other Consumer Services Companies,
534741,Virtual Global,Other Consumer Services Companies,
EDUCOMP,Educomp Sol.,Other Consumer Services Companies,
MTEDUCARE,MT Educare,Other Consumer Services Companies,
542592,Humming Bird Edu,Other Consumer Services Companies,
543927,Asian Warehous.,Other Consumer Services Companies,
UMESLTD,Usha Mart. Edu.,Other Consumer Services Companies,
543289,Kuberan Global,Other Consumer Services Companies,
530093,ACE EduTremd Ltd,Other Consumer Services Companies,
WABAG,Va Tech Wabag,Other Utilities Companies,
IONEXCHANG,ION Exchange,Other Utilities Companies,
EIEL,Enviro Infra,Other Utilities Companies,
EMSLIMITED,EMS,Other Utilities Companies,
544291,Rajesh Power,Other Utilities Companies,
AWHCL,Antony Waste han,Other Utilities Companies,
DENTA,Denta Water,Other Utilities Companies,
530643,Eco Recyc.,Other Utilities Companies,
CEWATER,Concord Enviro,Other Utilities Companies,
JITFINFRA,JITF Infra Logis,Other Utilities Companies,
ZTECH,Z-Tech (India),Other Utilities Companies,
EFFWA,Effwa Infra,Other Utilities Companies,
NAMOEWASTE,Namo eWaste,Other Utilities Companies,
HIGREEN,Hi-Green Carbon,Other Utilities Companies,
544219,VVIP Infratech,Other Utilities Companies,
FELIX,Felix Industries,Other Utilities Companies,
RACE,Race Eco,Other Utilities Companies,
543997,Organic Recyclin,Other Utilities Companies,
APEXECO,Apex Ecotech,Other Utilities Companies,
URBAN,Urban Enviro,Other Utilities Companies,
SATTVAENGG,Sattva Eng.,Other Utilities Companies,
544199,Gem Enviro,Other Utilities Companies,
GREENLEAF,Greenleaf Envi.,Other Utilities Companies,
539098,Filtra Consult.,Other Utilities Companies,
543595,EP Biocomposites,Other Utilities Companies,
ABREL,A B Real Estate,"Paper, Forest & Jute Products Companies",
JKPAPER,JK Paper,"Paper, Forest & Jute Products Companies",
WSTCSTPAPR,West Coast Paper,"Paper, Forest & Jute Products Companies",
SESHAPAPER,Seshasayee Paper,"Paper, Forest & Jute Products Companies",
ANDHRAPAP,Andhra Paper,"Paper, Forest & Jute Products Companies",
TNPL,T N Newsprint,"Paper, Forest & Jute Products Companies",
PDMJEPAPER,Pudumjee Paper,"Paper, Forest & Jute Products Companies",
KUANTUM,Kuantum Papers,"Paper, Forest & Jute Products Companies",
NRAIL,N R Agarwal Inds,"Paper, Forest & Jute Products Companies",
GLOSTERLTD,Gloster Ltd,"Paper, Forest & Jute Products Companies",
SATIA,Satia Industries,"Paper, Forest & Jute Products Companies",
CHEVIOT,Cheviot Company,"Paper, Forest & Jute Products Companies",
EMAMIPAP,Emami Paper,"Paper, Forest & Jute Products Companies",
ORIENTPPR,Orient Paper,"Paper, Forest & Jute Products Companies",
PAKKA,Pakka,"Paper, Forest & Jute Products Companies",
RAMANEWS,Shree Rama News.,"Paper, Forest & Jute Products Companies",
GENUSPAPER,Genus Paper & Bo,"Paper, Forest & Jute Products Companies",
RUCHIRA,Ruchira Papers,"Paper, Forest & Jute Products Companies",
NIKITA,Nikita Greentech Recycling,"Paper, Forest & Jute Products Companies",
526179,Ludlow Jute,"Paper, Forest & Jute Products Companies",
543799,S. V. J. Enterp.,"Paper, Forest & Jute Products Companies",
STARPAPER,Star Paper Mills,"Paper, Forest & Jute Products Companies",
SHREYANIND,Shreyans Inds.,"Paper, Forest & Jute Products Companies",
540954,Indian Wood Prod,"Paper, Forest & Jute Products Companies",
538795,Sh. Ajit Pulp,"Paper, Forest & Jute Products Companies",
AARADHYA,Aaradhya Dis.,"Paper, Forest & Jute Products Companies",
MAGNUM,Magnum Ventures,"Paper, Forest & Jute Products Companies",
516108,S I Paper Mills,"Paper, Forest & Jute Products Companies",
532806,AI Champ.Inds.,"Paper, Forest & Jute Products Companies",
500388,Sh. Krishna Pap.,"Paper, Forest & Jute Products Companies",
502587,Nath Industries,"Paper, Forest & Jute Products Companies",
531813,Ganga Papers,"Paper, Forest & Jute Products Companies",
544214,Three M Paper,"Paper, Forest & Jute Products Companies",
BALKRISHNA,Balkrishna Paper,"Paper, Forest & Jute Products Companies",
MALUPAPER,Malu Paper,"Paper, Forest & Jute Products Companies",
526435,Perfectpac,"Paper, Forest & Jute Products Companies",
526490,Pratik Panels,"Paper, Forest & Jute Products Companies",
530255,Kay Power &Paper,"Paper, Forest & Jute Products Companies",
530169,Mohit Paper Mill,"Paper, Forest & Jute Products Companies",
531647,B J Duplex Board,"Paper, Forest & Jute Products Companies",
544392,Spinaroo Comm.,"Paper, Forest & Jute Products Companies",
SHRENIK,Shrenik,"Paper, Forest & Jute Products Companies",
531436,Saffron Industri,"Paper, Forest & Jute Products Companies",
ASTRON,Astron Paper,"Paper, Forest & Jute Products Companies",
539120,Grameva,"Paper, Forest & Jute Products Companies",
502589,Vapi Enterprise,"Paper, Forest & Jute Products Companies",
532701,Cella Space,"Paper, Forest & Jute Products Companies",
544417,Aten Papers,"Paper, Forest & Jute Products Companies",
516096,Sangal Papers,"Paper, Forest & Jute Products Companies",
543830,Labelkraft Tech.,"Paper, Forest & Jute Products Companies",
GODREJCP,Godrej Consumer,Personal Products Companies,
DABUR,Dabur India,Personal Products Companies,
COLPAL,Colgate-Palmoliv,Personal Products Companies,
PGHH,P & G Hygiene,Personal Products Companies,
GILLETTE,Gillette India,Personal Products Companies,
EMAMILTD,Emami,Personal Products Companies,
CUPID,Cupid,Personal Products Companies,
HONASA,Honasa Consumer,Personal Products Companies,
BAJAJCON,Bajaj Consumer,Personal Products Companies,
ANONDITA,Anondita Medi.,Personal Products Companies,
531412,Radix Industries,Personal Products Companies,
MACOBSTECH,Macobs Technolo.,Personal Products Companies,
523120,Ador Multi Prod.,Personal Products Companies,
AAKAAR,Aakaar Medical,Personal Products Companies,
JHS,JHS Sven.Lab.,Personal Products Companies,
MEDISTEP,Medistep Health.,Personal Products Companies,
507970,Paramount Cosmet,Personal Products Companies,
542771,Novateor Resear.,Personal Products Companies,
540108,Tiaan Consumer,Personal Products Companies,
543579,Naturo Indiabull,Personal Products Companies,
RELIANCE,Reliance Industr,Petroleum Products Companies,
IOC,I O C L,Petroleum Products Companies,
BPCL,B P C L,Petroleum Products Companies,
HINDPETRO,H P C L,Petroleum Products Companies,
MRPL,M R P L,Petroleum Products Companies,
CASTROLIND,Castrol India,Petroleum Products Companies,
CHENNPETRO,C P C L,Petroleum Products Companies,
GULFOILLUB,Gulf Oil Lubric.,Petroleum Products Companies,
VEEDOL,Veedol Corporat,Petroleum Products Companies,
SOTL,Savita Oil Tech,Petroleum Products Companies,
PANAMAPET,Panama Petrochem,Petroleum Products Companies,
GANDHAR,Gandhar Oil Ref.,Petroleum Products Companies,
526873,Rajasthan Gases,Petroleum Products Companies,
GULFPETRO,GP Petroleums,Petroleum Products Companies,
544163,Greenhitech Ven.,Petroleum Products Companies,
543805,Resgen,Petroleum Products Companies,
532435,Sanmit Infra,Petroleum Products Companies,
523232,Cont. Petroleums,Petroleum Products Companies,
ARABIAN,Arabian Petrol.,Petroleum Products Companies,
530053,Real Eco-Energy,Petroleum Products Companies,
543400,Omnipotent,Petroleum Products Companies,
SUNPHARMA,Sun Pharma.Inds.,Pharmaceuticals & Biotechnology Companies,
DIVISLAB,Divi's Lab.,Pharmaceuticals & Biotechnology Companies,
TORNTPHARM,Torrent Pharma.,Pharmaceuticals & Biotechnology Companies,
CIPLA,Cipla,Pharmaceuticals & Biotechnology Companies,
DRREDDY,Dr Reddy's Labs,Pharmaceuticals & Biotechnology Companies,
LUPIN,Lupin,Pharmaceuticals & Biotechnology Companies,
ZYDUSLIFE,Zydus Lifesci.,Pharmaceuticals & Biotechnology Companies,
MANKIND,Mankind Pharma,Pharmaceuticals & Biotechnology Companies,
AUROPHARMA,Aurobindo Pharma,Pharmaceuticals & Biotechnology Companies,
ALKEM,Alkem Lab,Pharmaceuticals & Biotechnology Companies,
ABBOTINDIA,Abbott India,Pharmaceuticals & Biotechnology Companies,
GLENMARK,Glenmark Pharma.,Pharmaceuticals & Biotechnology Companies,
LAURUSLABS,Laurus Labs,Pharmaceuticals & Biotechnology Companies,
BIOCON,Biocon,Pharmaceuticals & Biotechnology Companies,
GLAXO,Glaxosmi. Pharma,Pharmaceuticals & Biotechnology Companies,
IPCALAB,Ipca Labs.,Pharmaceuticals & Biotechnology Companies,
ANTHEM,Anthem Bioscienc,Pharmaceuticals & Biotechnology Companies,
AJANTPHARM,Ajanta Pharma,Pharmaceuticals & Biotechnology Companies,
GLAND,Gland Pharma,Pharmaceuticals & Biotechnology Companies,
JBCHEPHARM,J B Chemicals &,Pharmaceuticals & Biotechnology Companies,
EMCURE,Emcure Pharma,Pharmaceuticals & Biotechnology Companies,
PPLPHARMA,Piramal Pharma,Pharmaceuticals & Biotechnology Companies,
ASTRAZEN,Astrazeneca Phar,Pharmaceuticals & Biotechnology Companies,
PFIZER,Pfizer,Pharmaceuticals & Biotechnology Companies,
WOCKPHARMA,Wockhardt,Pharmaceuticals & Biotechnology Companies,
NEULANDLAB,Neuland Labs.,Pharmaceuticals & Biotechnology Companies,
ERIS,ERIS Lifescience,Pharmaceuticals & Biotechnology Companies,
COHANCE,Cohance Life,Pharmaceuticals & Biotechnology Companies,
ONESOURCE,OneSource Speci.,Pharmaceuticals & Biotechnology Companies,
SAILIFE,Sai Life,Pharmaceuticals & Biotechnology Companies,
APLLTD,Alembic Pharma,Pharmaceuticals & Biotechnology Companies,
JUBLPHARMA,Jubilant Pharmo,Pharmaceuticals & Biotechnology Companies,
NATCOPHARM,Natco Pharma,Pharmaceuticals & Biotechnology Companies,
CAPLIPOINT,Caplin Point Lab,Pharmaceuticals & Biotechnology Companies,
CONCORDBIO,Concord Biotech,Pharmaceuticals & Biotechnology Companies,
ACUTAAS,Acutaas Chemical,Pharmaceuticals & Biotechnology Companies,
GRANULES,Granules India,Pharmaceuticals & Biotechnology Companies,
ALIVUS,Alivus Life,Pharmaceuticals & Biotechnology Companies,
SANOFICONR,Sanofi Consumer,Pharmaceuticals & Biotechnology Companies,
RUBICON,Rubicon Research,Pharmaceuticals & Biotechnology Companies,
SANOFI,Sanofi India,Pharmaceuticals & Biotechnology Companies,
PGHL,P & G Health Ltd,Pharmaceuticals & Biotechnology Companies,
BLUEJET,Blue Jet Health,Pharmaceuticals & Biotechnology Companies,
JSLL,Jeena Sikho,Pharmaceuticals & Biotechnology Companies,
MARKSANS,Marksans Pharma,Pharmaceuticals & Biotechnology Companies,
STAR,Strides Pharma,Pharmaceuticals & Biotechnology Companies,
SUDEEPPHRM,Sudeep Pharma,Pharmaceuticals & Biotechnology Companies,
FDC,FDC,Pharmaceuticals & Biotechnology Companies,
AKUMS,Akums Drugs,Pharmaceuticals & Biotechnology Companies,
AARTIPHARM,Aarti Pharma,Pharmaceuticals & Biotechnology Companies,
SHILPAMED,Shilpa Medicare,Pharmaceuticals & Biotechnology Companies,
SUPRIYA,Supriya Lifesci.,Pharmaceuticals & Biotechnology Companies,
SEQUENT,Sequent Scien.,Pharmaceuticals & Biotechnology Companies,
SPARC,SPARC,Pharmaceuticals & Biotechnology Companies,
ZOTA,Zota Health Care,Pharmaceuticals & Biotechnology Companies,
ORCHPHARMA,Orchid Pharma,Pharmaceuticals & Biotechnology Companies,
GUJTHEM,Guj. Themis Bio.,Pharmaceuticals & Biotechnology Companies,
INNOVACAP,Innova Captab,Pharmaceuticals & Biotechnology Companies,
AARTIDRUGS,Aarti Drugs,Pharmaceuticals & Biotechnology Companies,
RPGLIFE,RPG LifeScience.,Pharmaceuticals & Biotechnology Companies,
SENORES,Senores Pharma.,Pharmaceuticals & Biotechnology Companies,
GUFICBIO,Gufic BioScience,Pharmaceuticals & Biotechnology Companies,
DCAL,Dishman Carbogen,Pharmaceuticals & Biotechnology Companies,
ADVENZYMES,Advanced Enzyme,Pharmaceuticals & Biotechnology Companies,
UNICHEMLAB,Unichem Labs.,Pharmaceuticals & Biotechnology Companies,
HIKAL,Hikal,Pharmaceuticals & Biotechnology Companies,
SMSPHARMA,SMS Pharma.,Pharmaceuticals & Biotechnology Companies,
IOLCP,IOL Chemicals,Pharmaceuticals & Biotechnology Companies,
SOLARA,Solara Active,Pharmaceuticals & Biotechnology Companies,
MOREPENLAB,Morepen Labs.,Pharmaceuticals & Biotechnology Companies,
INDOCO,Indoco Remedies,Pharmaceuticals & Biotechnology Companies,
PANACEABIO,Panacea Biotec,Pharmaceuticals & Biotechnology Companies,
NOVARTIND,Novartis India,Pharmaceuticals & Biotechnology Companies,
AMRUTANJAN,Amrutanjan Healt,Pharmaceuticals & Biotechnology Companies,
BLISSGVS,Bliss GVS Pharma,Pharmaceuticals & Biotechnology Companies,
524632,Shukra Pharma.,Pharmaceuticals & Biotechnology Companies,
BETA,Beta Drugs Ltd,Pharmaceuticals & Biotechnology Companies,
WINDLAS,Windlas Biotech,Pharmaceuticals & Biotechnology Companies,
SYNCOMF,Syncom Formul.,Pharmaceuticals & Biotechnology Companies,
HESTERBIO,Hester Bios,Pharmaceuticals & Biotechnology Companies,
JAGSNPHARM,Jagsonpal Pharma,Pharmaceuticals & Biotechnology Companies,
SIGACHI,Sigachi Indust.,Pharmaceuticals & Biotechnology Companies,
BAJAJHCARE,Bajaj Healthcare,Pharmaceuticals & Biotechnology Companies,
VENUSREM,Venus Remedies,Pharmaceuticals & Biotechnology Companies,
LINCOLN,Lincoln Pharma.,Pharmaceuticals & Biotechnology Companies,
THEMISMED,Themis Medicare,Pharmaceuticals & Biotechnology Companies,
539997,Kwality Pharma,Pharmaceuticals & Biotechnology Companies,
539730,Fredun Pharma,Pharmaceuticals & Biotechnology Companies,
SAKAR,Sakar Healthcare,Pharmaceuticals & Biotechnology Companies,
WANBURY,Wanbury,Pharmaceuticals & Biotechnology Companies,
ANUHPHR,Anuh Pharma,Pharmaceuticals & Biotechnology Companies,
NGLFINE,NGL Fine Chem,Pharmaceuticals & Biotechnology Companies,
ACCENTMIC,Accent Microcell,Pharmaceuticals & Biotechnology Companies,
506414,Fermenta Biotec.,Pharmaceuticals & Biotechnology Companies,
AHCL,Anlon Healthcare,Pharmaceuticals & Biotechnology Companies,
INDSWFTLAB,Ind-Swift Labs.,Pharmaceuticals & Biotechnology Companies,
REMUS,Remus Pharma.,Pharmaceuticals & Biotechnology Companies,
541096,Bharat Parenter.,Pharmaceuticals & Biotechnology Companies,
KOPRAN,Kopran,Pharmaceuticals & Biotechnology Companies,
KILITCH,Kilitch Drugs,Pharmaceuticals & Biotechnology Companies,
540737,Shree Ganesh Rem,Pharmaceuticals & Biotechnology Companies,
INFLUX,Influx Health.,Pharmaceuticals & Biotechnology Companies,
MEDICAMEQ,Medicamen Biotec,Pharmaceuticals & Biotechnology Companies,
524731,Jenburkt Pharma,Pharmaceuticals & Biotechnology Companies,
NECLIFE,Nectar Lifesci.,Pharmaceuticals & Biotechnology Companies,
ALBERTDAVD,Albert David,Pharmaceuticals & Biotechnology Companies,
MEDICO,Medico Remedies,Pharmaceuticals & Biotechnology Companies,
524790,Everest Organics,Pharmaceuticals & Biotechnology Companies,
530163,Kerala Ayurveda,Pharmaceuticals & Biotechnology Companies,
HALEOSLABS,Haleos Labs Limited,Pharmaceuticals & Biotechnology Companies,
AMANTA,Amanta Healthcar,Pharmaceuticals & Biotechnology Companies,
VALIANTLAB,Valiant Laborato,Pharmaceuticals & Biotechnology Companies,
INFINIUM,Infinium Pharma,Pharmaceuticals & Biotechnology Companies,
543616,Trident Lifeline,Pharmaceuticals & Biotechnology Companies,
ZIMLAB,Zim Laboratories,Pharmaceuticals & Biotechnology Companies,
BAFNAPH,Bafna Pharma.,Pharmaceuticals & Biotechnology Companies,
531739,Gennex Lab.,Pharmaceuticals & Biotechnology Companies,
532039,Zenotech Lab.,Pharmaceuticals & Biotechnology Companies,
BROOKS,Brooks Lab.,Pharmaceuticals & Biotechnology Companies,
LYKALABS,Lyka Labs,Pharmaceuticals & Biotechnology Companies,
SATKARTAR,Sat Kartar,Pharmaceuticals & Biotechnology Companies,
531569,Sanjiv.Parant.,Pharmaceuticals & Biotechnology Companies,
531173,Syschem (India),Pharmaceuticals & Biotechnology Companies,
524636,Oxygenta Pharma,Pharmaceuticals & Biotechnology Companies,
AAREYDRUGS,Aarey Drugs,Pharmaceuticals & Biotechnology Companies,
500009,Ambalal Sarabhai,Pharmaceuticals & Biotechnology Companies,
524828,BDH Industries,Pharmaceuticals & Biotechnology Companies,
NATCAPSUQ,Natural Capsules,Pharmaceuticals & Biotechnology Companies,
BALAXI,Balaxi Pharma,Pharmaceuticals & Biotechnology Companies,
531726,Panch.Organics,Pharmaceuticals & Biotechnology Companies,
524572,Pharmaids Pharma,Pharmaceuticals & Biotechnology Companies,
ALPA,Alpa Laboratorie,Pharmaceuticals & Biotechnology Companies,
524506,Coral Labs.,Pharmaceuticals & Biotechnology Companies,
530233,Auro Labs.,Pharmaceuticals & Biotechnology Companies,
544409,Astonea Labs,Pharmaceuticals & Biotechnology Companies,
500422,Transchem,Pharmaceuticals & Biotechnology Companies,
KREBSBIO,Krebs Biochem,Pharmaceuticals & Biotechnology Companies,
524202,Lactose (India),Pharmaceuticals & Biotechnology Companies,
514336,Genesis IBRC,Pharmaceuticals & Biotechnology Companies,
SOTAC,Sotac Pharma.,Pharmaceuticals & Biotechnology Companies,
QUESTLAB,Quest Laborato.,Pharmaceuticals & Biotechnology Companies,
540686,Smruthi Organic,Pharmaceuticals & Biotechnology Companies,
530313,Kimia Bioscien.,Pharmaceuticals & Biotechnology Companies,
506128,Parnax Lab,Pharmaceuticals & Biotechnology Companies,
543499,Achyut Healthcar,Pharmaceuticals & Biotechnology Companies,
532384,Tyche Industries,Pharmaceuticals & Biotechnology Companies,
PAR,Par Drugs & Che.,Pharmaceuticals & Biotechnology Companies,
537536,Denis Chem Lab,Pharmaceuticals & Biotechnology Companies,
BALPHARMA,Bal Pharma,Pharmaceuticals & Biotechnology Companies,
544529,Aptus Pharma,Pharmaceuticals & Biotechnology Companies,
538964,Mercury Labs,Pharmaceuticals & Biotechnology Companies,
ACCPL,Accretion Pha.,Pharmaceuticals & Biotechnology Companies,
CURIS,Curis Lifescien.,Pharmaceuticals & Biotechnology Companies,
ZENITHDRUG,Zenith Drugs,Pharmaceuticals & Biotechnology Companies,
VAISHALI,Vaishali Pharma,Pharmaceuticals & Biotechnology Companies,
531398,Source Natural,Pharmaceuticals & Biotechnology Companies,
512600,Astal Lab,Pharmaceuticals & Biotechnology Companies,
524663,Bharat Immunolog,Pharmaceuticals & Biotechnology Companies,
544353,Amwill Health,Pharmaceuticals & Biotechnology Companies,
530125,Samrat Pharma,Pharmaceuticals & Biotechnology Companies,
544445,Asston Pharmaceu,Pharmaceuticals & Biotechnology Companies,
538965,Concord Drugs,Pharmaceuticals & Biotechnology Companies,
506919,Makers Labs.,Pharmaceuticals & Biotechnology Companies,
537253,Sunil Healthcare,Pharmaceuticals & Biotechnology Companies,
541601,Rajnish Wellness,Pharmaceuticals & Biotechnology Companies,
524322,Kabra Drugs,Pharmaceuticals & Biotechnology Companies,
524661,Welcure Drugs,Pharmaceuticals & Biotechnology Companies,
511509,Vivo Bio Tech,Pharmaceuticals & Biotechnology Companies,
538634,Vasundhara Rasy.,Pharmaceuticals & Biotechnology Companies,
543963,Shelter Pharma,Pharmaceuticals & Biotechnology Companies,
531099,Checkpoint Trend,Pharmaceuticals & Biotechnology Companies,
524516,Bacil Pharma,Pharmaceuticals & Biotechnology Companies,
ONYX,Onyx Biotec,Pharmaceuticals & Biotechnology Companies,
BIOFILCHEM,Biofil Chemicals,Pharmaceuticals & Biotechnology Companies,
542724,Murae Organisor,Pharmaceuticals & Biotechnology Companies,
530317,Godavari Drugs,Pharmaceuticals & Biotechnology Companies,
523620,Phaarmasia,Pharmaceuticals & Biotechnology Companies,
524711,Vista Pharma.,Pharmaceuticals & Biotechnology Companies,
LASA,Lasa Supergeneri,Pharmaceuticals & Biotechnology Companies,
524238,Guj. Inject(Ker),Pharmaceuticals & Biotechnology Companies,
523144,Medi Caps,Pharmaceuticals & Biotechnology Companies,
WALPAR,Walpar Nutrition,Pharmaceuticals & Biotechnology Companies,
MANGALAM,Mangalam Drugs,Pharmaceuticals & Biotechnology Companies,
511523,Veerhealth Care,Pharmaceuticals & Biotechnology Companies,
543594,Dipna Pharmachem,Pharmaceuticals & Biotechnology Companies,
JFLLIFE,JFL Life,Pharmaceuticals & Biotechnology Companies,
VINEETLAB,Vineet Laborator,Pharmaceuticals & Biotechnology Companies,
524703,Sandu Pharma.,Pharmaceuticals & Biotechnology Companies,
540694,ANG Lifesciences,Pharmaceuticals & Biotechnology Companies,
524314,Guj. Terce Labs.,Pharmaceuticals & Biotechnology Companies,
530991,Roopa Industries,Pharmaceuticals & Biotechnology Companies,
MONOPHARMA,Mono Pharmacare,Pharmaceuticals & Biotechnology Companies,
MEDIORG,Medicamen Organ.,Pharmaceuticals & Biotechnology Companies,
VILINBIO,Vilin Bio Med,Pharmaceuticals & Biotechnology Companies,
542934,Chandra Bhagat,Pharmaceuticals & Biotechnology Companies,
539470,Shree Ganesh Bio,Pharmaceuticals & Biotechnology Companies,
524400,Ishita Drugs,Pharmaceuticals & Biotechnology Companies,
531521,Desh Rakshak,Pharmaceuticals & Biotechnology Companies,
530665,Zenith Health,Pharmaceuticals & Biotechnology Companies,
531210,Colinz Labs,Pharmaceuticals & Biotechnology Companies,
SUNREST,Sunrest Lifescie,Pharmaceuticals & Biotechnology Companies,
524727,Span Divergent,Pharmaceuticals & Biotechnology Companies,
506365,Starsource Multitrade,Pharmaceuticals & Biotechnology Companies,
531015,Venmax Drugs,Pharmaceuticals & Biotechnology Companies,
542678,Cian Healthcare,Pharmaceuticals & Biotechnology Companies,
540359,Parmax Pharma,Pharmaceuticals & Biotechnology Companies,
ORTINGLOBE,Ortin Global,Pharmaceuticals & Biotechnology Companies,
531762,Unjha Formul.,Pharmaceuticals & Biotechnology Companies,
524606,Beryl Drugs,Pharmaceuticals & Biotechnology Companies,
524752,Decipher Labs,Pharmaceuticals & Biotechnology Companies,
530057,Vivanza Biosci.,Pharmaceuticals & Biotechnology Companies,
539206,Genomic Valley,Pharmaceuticals & Biotechnology Companies,
524546,Satiate Agri,Pharmaceuticals & Biotechnology Companies,
539680,Ganga Pharma.,Pharmaceuticals & Biotechnology Companies,
530207,Brawn Biotech,Pharmaceuticals & Biotechnology Companies,
531219,Shyama Computro.,Pharmaceuticals & Biotechnology Companies,
524604,Adline Chem Lab,Pharmaceuticals & Biotechnology Companies,
531686,MPS Pharmaa,Pharmaceuticals & Biotechnology Companies,
531207,Cresanto Global,Pharmaceuticals & Biotechnology Companies,
NTPC,NTPC,Power Companies,
ADANIPOWER,Adani Power,Power Companies,
POWERGRID,Power Grid Corpn,Power Companies,
ADANIGREEN,Adani Green,Power Companies,
TATAPOWER,Tata Power Co.,Power Companies,
ADANIENSOL,Adani Energy Sol,Power Companies,
JSWENERGY,JSW Energy,Power Companies,
NHPC,NHPC Ltd,Power Companies,
NTPCGREEN,NTPC Green Ene.,Power Companies,
TORNTPOWER,Torrent Power,Power Companies,
NLCINDIA,NLC India,Power Companies,
SJVN,SJVN,Power Companies,
CESC,CESC,Power Companies,
INDIGRID,IndiGrid Trust,Power Companies,
RPOWER,Reliance Power,Power Companies,
NAVA,Nava,Power Companies,
JPPOWER,JP Power Ven.,Power Companies,
ACMESOLAR,ACME Solar Hold.,Power Companies,
PGINVIT,Powergrid Infra.,Power Companies,
KPIGREEN,KPI Green Energy,Power Companies,
GMRP&UI,GMR Urban,Power Companies,
INOXGREEN,Inox Green,Power Companies,
RELINFRA,Reliance Infra.,Power Companies,
RTNPOWER,RattanIndia Pow.,Power Companies,
PTC,PTC India,Power Companies,
SEITINVIT,Sustainable Ener,Power Companies,
543620,Insolation Ener,Power Companies,
GIPCL,Guj Inds. Power,Power Companies,
KPEL,K.P. Energy,Power Companies,
ANZEN,Anzen IYEP Trust,Power Companies,
UEL,Ujaas Energy,Power Companies,
GREENPOWER,Orient Green,Power Companies,
DPSCLTD,India Power Corp,Power Companies,
INDOWIND,Indowind Energy,Power Companies,
SURANAT&P,Surana Telecom,Power Companies,
539337,Waaree Tech.,Power Companies,
526025,Globus Power,Power Companies,
ENERGYDEV,Energy Devl.Co.,Power Companies,
541445,Waa Solar,Power Companies,
KARMAENG,Karma Energy Ltd,Power Companies,
535719,Ampvolts,Power Companies,
539013,Gita Renewable,Power Companies,
534612,Advance Meter.,Power Companies,
503657,Veer Energy,Power Companies,
523222,SRM Energy Ltd,Power Companies,
536709,IND Renewable,Power Companies,
NAVNETEDUL,Navneet Educat.,Printing & Publication Companies,
REPRO,Repro India,Printing & Publication Companies,
SCHAND,S Chand & Compan,Printing & Publication Companies,
CHETANA,Chetana Educa.,Printing & Publication Companies,
541503,Unick Fix-A-Form,Printing & Publication Companies,
INFOMEDIA,Infomedia Press,Printing & Publication Companies,
531413,Kiran Print Pack,Printing & Publication Companies,
