Symbol	Type	Sector	Mcap
542911	Assam Entrade	Finance Companies	1
512018	Tomorrow Tech.	Finance Companies	1
531254	Optimus Finance	Finance Companies	1
531688	Prithvi Exchange	Finance Companies	1
539391	Acme Resources	Finance Companies	1
TRU	TruCap Finance	Finance Companies	1
511391	Inter Globe Fin	Finance Companies	1
531529	Softrak Venture	Finance Companies	1
532160	Guj. State Fin.	Finance Companies	1
539552	F Mec Intl. Fin.	Finance Companies	1
530045	Titan Securities	Finance Companies	1
540168	Supra Pacific	Finance Companies	1
MYMUDRA	My Mudra Fin.	Finance Companies	1
511696	Charter. Capital	Finance Companies	1
538540	Ramchandra Leas.	Finance Companies	1
532855	Haryana Capfin	Finance Companies	1
539167	VIRAT LEASING	Finance Companies	1
534732	Caspian Corporat	Finance Companies	1
538732	Vibrant Glo. Cap	Finance Companies	1
532056	Trustedgecapital	Finance Companies	1
539773	Advik Capital	Finance Companies	1
511441	Guj. Credit Corp	Finance Companies	1
BLBLIMITED	BLB	Finance Companies	1
532057	Abhinav Capital	Finance Companies	1
530341	Mukesh Babu Fin.	Finance Companies	1
531169	SKP Securities	Finance Companies	1
509053	Banas Finance	Finance Companies	1
543208	Regis Industries	Finance Companies	1
512048	Dhansafal Fin	Finance Companies	1
532410	Transcorp Intl.	Finance Companies	1
530925	Ramsons Projects	Finance Companies	1
GATECH	GACM Tech	Finance Companies	1
526237	Morgan Ventures	Finance Companies	1
TFL	Transwar.Fin.	Finance Companies	1
531591	BAMPSL Sec.	Finance Companies	1
3PLAND	3P Land Hold.	Finance Companies	1
532333	HB Portfolio	Finance Companies	1
523019	B N Rathi Sec.	Finance Companies	1
511764	AastamangalamFin	Finance Companies	1
507968	Jolly Plastic	Finance Companies	1
538611	Real Touch Fin	Finance Companies	1
DCCL	Dar Credit & Cap	Finance Companies	1
539545	Apoorva Leasing	Finance Companies	1
544251	Share Samadhan	Finance Companies	1
535267	Comfort Fincap	Finance Companies	1
PARASPETRO	Paras Petrofils	Finance Companies	1
531752	Biogen Pharma	Finance Companies	1
538607	Toyam Sports	Finance Companies	1
531237	Dhruva Cap.Serv.	Finance Companies	1
530577	Ladderup Finance	Finance Companies	1
530789	Ceejay Finance	Finance Companies	1
511609	ISL Consulting	Finance Companies	1
511012	Yamini Invest	Finance Companies	1
514358	Everlon Fin.	Finance Companies	1
532217	CMX Holdings	Finance Companies	1
542376	SPA CAPT SER	Finance Companies	1
531127	Mena Mani Inds.	Finance Companies	1
530139	Kreon Finnancial	Finance Companies	1
531996	Odyssey Corpn.	Finance Companies	1
540135	ARC Finance	Finance Companies	1
508905	Nexome Cap. Mkt.	Finance Companies	1
530709	Gowra Leasing	Finance Companies	1
543860	J A Finance	Finance Companies	1
500143	P. H. Capital	Finance Companies	1
531278	Elixir Capital	Finance Companies	1
HBSL	HB Stockholdings	Finance Companies	1
530557	NCL Res. & Finl.	Finance Companies	1
530979	India Home Loans	Finance Companies	1
LFIC	Lak. Fin. & Indl	Finance Companies	1
MASKINVEST	MASK INVESTMENTS	Finance Companies	1
530249	Bridge Securitie	Finance Companies	1
530855	GDL Leasing	Finance Companies	1
534063	Futuristic Solu	Finance Companies	1
539217	Srestha Finvest	Finance Companies	1
511577	Savani Financial	Finance Companies	1
538395	Nam Securities	Finance Companies	1
539697	Hiliks Technolog	Finance Companies	1
540254	Marg Techno-Proj	Finance Companies	1
511692	Ajcon Global	Finance Companies	1
540181	Salem Erode Inv.	Finance Companies	1
532284	TCFC Finance	Finance Companies	1
507946	Kiduja India	Finance Companies	1
531417	Mega Corp.	Finance Companies	1
530109	Anupam Finserv	Finance Companies	1
531841	Indus Finance	Finance Companies	1
532123	BSEL ALGO	Finance Companies	1
511359	AD Manum Finance	Finance Companies	1
538556	Arman Holdings	Finance Companies	1
511654	Sugal & Damani	Finance Companies	1
531199	Glance Finance	Finance Companies	1
539198	Capfin India	Finance Companies	1
538897	SHRI NIWAS L& F.	Finance Companies	1
511525	Pan India Corpor	Finance Companies	1
538778	Kalyan Capitals	Finance Companies	1
539117	Sujala Trading &	Finance Companies	1
CAPTRUST	Capital Trust	Finance Companies	1
537069	Arnold Holdings	Finance Companies	1
530419	Sumedha Fiscal	Finance Companies	1
507948	Key Corp	Finance Companies	1
511712	Relic Tech.	Finance Companies	1
523465	Ind Bank Housing	Finance Companies	1
511549	Morarka Finance	Finance Companies	1
532092	Epuja Spiritech	Finance Companies	1
539679	Kapil Raj Financ	Finance Companies	1
530747	Challani Capital	Finance Companies	1
538382	West Leisure	Finance Companies	1
511000	Madhusudan Sec.	Finance Companies	1
512489	Oasis Securities	Finance Companies	1
538868	Cont. Securities	Finance Companies	1
500206	Margo Finance	Finance Companies	1
VIJIFIN	Viji Finance	Finance Companies	1
NAGREEKCAP	Nagreeka Cap.	Finance Companies	1
538646	Qgo Finance	Finance Companies	1
WILLAMAGOR	Williamson Magor	Finance Companies	1
530779	Dynamic Portfol	Finance Companies	1
511355	India Cem. Cap.	Finance Companies	1
531340	Bervin Invest.	Finance Companies	1
543914	Swati Projects	Finance Companies	1
511593	Libord Finance	Finance Companies	1
530407	Epic Energy	Finance Companies	1
531212	Nalin Lease Fin.	Finance Companies	1
531319	Maruti Sec.	Finance Companies	1
511533	Sahara Housing	Finance Companies	1
531557	Amit Securities	Finance Companies	1
538834	JMJ Fintech	Finance Companies	1
501151	Kartik Invest.	Finance Companies	1
539435	Richfield Fin	Finance Companies	1
542906	Easun Capital Ma	Finance Companies	1
506105	Stanrose Mafat.	Finance Companies	1
530235	KJMC Financial	Finance Companies	1
538647	Purshottam Inves	Finance Companies	1
531950	Vertex Secur.	Finance Companies	1
539521	Navigant Corp.	Finance Companies	1
503635	Shree Salasar	Finance Companies	1
530537	Manraj Hsg.Fin.	Finance Companies	1
501700	IndiaNivesh	Finance Companies	1
542332	Hi-Klass Trading	Finance Companies	1
512247	Ashirwad Cap.	Finance Companies	1
539494	Smart Finsec	Finance Companies	1
526871	Intec Capital	Finance Companies	1
511758	Mansi Fin.(Chen)	Finance Companies	1
539174	Helpage Finlease	Finance Companies	1
504180	Standard Battery	Finance Companies	1
530405	Jindal Capital	Finance Companies	1
539770	Darjeeling Ropew	Finance Companies	1
530829	Cil Securities	Finance Companies	1
531025	Visagar Finan.	Finance Companies	1
500450	MPIL Corporation	Finance Companies	1
531821	Munoth Fin.Serv.	Finance Companies	1
530263	Global Cap.Mkt.	Finance Companies	1
531003	Swarna Securitie	Finance Companies	1
511756	Abirami Fin.	Finance Companies	1
508969	Sulabh Engineers	Finance Companies	1
531255	Paragon Finance	Finance Companies	1
BILVYAPAR	BIL Vyapar	Finance Companies	1
511543	GSB Finance	Finance Companies	1
538788	Gilada Finance	Finance Companies	1
543256	Rita Finance and	Finance Companies	1
531509	Step Two Corp.	Finance Companies	1
531324	Roselabs Finance	Finance Companies	1
540386	Ontic Finserve	Finance Companies	1
538975	Shree Securities	Finance Companies	1
538597	TTI Enterprise	Finance Companies	1
539190	Decillion Financ	Finance Companies	1
511539	Supra Trends	Finance Companies	1
511636	DJS Stock	Finance Companies	1
530357	KBS India	Finance Companies	1
511501	Bharat Bhushan	Finance Companies	1
GLFL	Guj. Lease Fin.	Finance Companies	1
531962	Shree Metalloys	Finance Companies	1
539946	Bazel Internatio	Finance Companies	1
509024	Golden Legand Ls	Finance Companies	1
538935	Abhishek Finle.	Finance Companies	1
534691	Comfort Comtrade	Finance Companies	1
532304	KJMC Corporate	Finance Companies	1
BLUECHIP	Blue Chip India	Finance Companies	1
511710	Cubical Finan	Finance Companies	1
530127	NPR Finance	Finance Companies	1
508956	HB Leasing &Fin.	Finance Companies	1
511535	NDA Securities	Finance Companies	1
539091	Consecutive In&T	Finance Companies	1
539839	Franklin Leasing	Finance Companies	1
538609	Gajanan Sec.Serv	Finance Companies	1
531644	Tokyo Finance	Finance Companies	1
531091	United Credit	Finance Companies	1
531582	Beryl Securities	Finance Companies	1
530171	Daulat Securitie	Finance Companies	1
531341	Ashtasidhhi Ind	Finance Companies	1
539124	Sarvottam Finve.	Finance Companies	1
539947	Jindal Leasefin	Finance Companies	1
511738	Mehta Securities	Finance Companies	1
530167	Moongipa Capital	Finance Companies	1
531228	Rander Corpn.	Finance Companies	1
511730	Avasara Finance	Finance Companies	1
539016	Neil Industries	Finance Companies	1
505515	Shyamkamal Inv	Finance Companies	1
511377	Mehta Integrat.	Finance Companies	1
536738	Stellar Capital	Finance Companies	1
539492	Garbi Finvest	Finance Companies	1
531758	G K Consultants	Finance Companies	1
522209	Yogi Infra Proj.	Finance Companies	1
501148	Dalal Street Inv	Finance Companies	1
539468	Typhoon Fin Ser	Finance Companies	1
TCIFINANCE	TCI Finance	Finance Companies	1
531505	Indergiri Fin.	Finance Companies	1
538928	Karnavati Financ	Finance Companies	1
538422	Jackson Invest	Finance Companies	1
500358	Rama Petrochem	Finance Companies	1
530469	GSL Securities	Finance Companies	1
504340	Longspur Intl	Finance Companies	1
539506	Adcon Capital	Finance Companies	1
538708	Econo Trade Indi	Finance Companies	1
526891	Market Creators	Finance Companies	1
511493	Shrydus Indust.	Finance Companies	1
511122	First Custodian	Finance Companies	1
532131	Triumph Intl.	Finance Companies	1
500202	India Lease Dev.	Finance Companies	1
509760	Modern Shares	Finance Companies	1
531027	Libord Securitie	Finance Companies	1
539090	Rajputana Invest	Finance Companies	1
540481	Classic Leasing	Finance Companies	1
DCMFINSERV	DCM Financial	Finance Companies	1
526869	Kumbhat Fin.	Finance Companies	1
533149	Yunik Managing	Finance Companies	1
508963	Trustwave	Finance Companies	1
538918	Vani Commercials	Finance Companies	1
531878	Anjani Finance	Finance Companies	1
500142	FGP	Finance Companies	1
503624	Svaraj Trading	Finance Companies	1
539662	BFL Asset Finves	Finance Companies	1
532745	Inditrade Cap.	Finance Companies	1
532164	Minolta Finance	Finance Companies	1
501311	Jayabharat Cred.	Finance Companies	1
511507	Ushakiran Fin.	Finance Companies	1
538787	Goenka Business	Finance Companies	1
523062	J J Finance Corp	Finance Companies	1
511110	V B Desai Fin.	Finance Companies	1
512217	Prism Medico	Finance Companies	1
501945	Dhenu Buildcon	Finance Companies	1
538894	Octal Credit Cap	Finance Companies	1
539123	V B Industries	Finance Companies	1
538212	Sharp Investment	Finance Companies	1
531387	Hasti Finance	Finance Companies	1
539669	R G F Capital	Finance Companies	1
531441	Lyons Corporate	Finance Companies	1
531672	Inani Securities	Finance Companies	1
535910	Money Masters	Finance Companies	1
GATECHDVR	GACM Tech-DVR	Finance Companies	1
531274	Kinetic Trust	Finance Companies	1
511734	Pasupati Fincap	Finance Companies	1
526251	Mid East Port.	Finance Companies	1
530799	Anna Infrastruct	Finance Companies	1
531846	Trinity League	Finance Companies	1
519214	Williamson Fin.	Finance Companies	1
538464	Thirani Projects	Finance Companies	1
538319	GCM Capital	Finance Companies	1
526859	ISF	Finance Companies	1
505502	PS IT Infra	Finance Companies	1
531432	Systematix Sec.	Finance Companies	1
538857	Scintilla Comm	Finance Companies	1
538874	Nexus Surgical	Finance Companies	1
539278	Symbiox Investme	Finance Companies	1
511401	Munoth Commun.	Finance Companies	1
539596	Delta Industrial	Finance Companies	1
511688	Mathew Easow Res	Finance Companies	1
511728	K Z Leasing	Finance Companies	1
538881	Galada Finance	Finance Companies	1
539110	Northlink Fiscal	Finance Companies	1
531051	Vintage Secur.	Finance Companies	1
531033	Regal Entertain.	Finance Companies	1
535514	Prime Capital Ma	Finance Companies	1
539384	Krishna Capital	Finance Companies	1
530271	Rich Universe	Finance Companies	1
512481	Polytex India	Finance Companies	1
530985	JPT Securities	Finance Companies	1
523113	Futuristic Sec.	Finance Companies	1
531314	Integra Capital	Finance Companies	1
542176	Aryan Share	Finance Companies	1
538860	Panafic Industri	Finance Companies	1
539621	BCL Enterprises	Finance Companies	1
531433	Sungold Capital	Finance Companies	1
530771	KLG Capital	Finance Companies	1
540515	Kanungo Financi.	Finance Companies	1
531235	CitiPort Fin.	Finance Companies	1
538952	Abhinav Leasing	Finance Companies	1
539593	Shivansh Finserv	Finance Companies	1
530439	Siddha Ventures	Finance Companies	1
532113	Brijlaxmi Leas.	Finance Companies	1
539408	Kuber Udyog	Finance Companies	1
531283	Cindrella Fin.	Finance Companies	1
511760	Seven Hill Inds.	Finance Companies	1
531272	Nikki Glob.Fin.	Finance Companies	1
531288	Lead Financial S	Finance Companies	1
530187	Atharv Enter	Finance Companies	1
509038	Voltaire Leasing	Finance Companies	1
536965	B P Capital	Finance Companies	1
511451	Dharani Finance	Finance Companies	1
539495	Rajkot Inv.Trust	Finance Companies	1
530663	Goyal Associates	Finance Companies	1
526883	Shikhar Cons.	Finance Companies	1
511660	Premium Capital	Finance Companies	1
534755	Trio Merc. Trad.	Finance Companies	1
539835	Superior Finleas	Finance Companies	1
530547	KEN Fin.Serv.	Finance Companies	1
535917	GCM Commodity	Finance Companies	1
538465	Amarnath Sec.	Finance Companies	1
539026	SSPN FINANCE	Finance Companies	1
512221	SPV Global	Finance Companies	1
531327	Charms Industrie	Finance Companies	1
526887	Indo Credit Cap.	Finance Companies	1
512197	Silveroak Comm	Finance Companies	1
539486	Geetanjali Cred.	Finance Companies	1
531572	Ranjit Securitie	Finance Companies	1
512065	Mrugesh Trading	Finance Companies	1
507987	Jupiter Inds.	Finance Companies	1
501386	Swastik Safe Dep	Finance Companies	1
POLICYBZR	PB Fintech.	Financial Technology (Fintech) Companies	1
PAYTM	One 97	Financial Technology (Fintech) Companies	1
PINELABS	Pine Labs	Financial Technology (Fintech) Companies	1
STYL	Seshaasai Tech.	Financial Technology (Fintech) Companies	1
INFIBEAM	Infibeam Avenues	Financial Technology (Fintech) Companies	1
MOBIKWIK	One Mobikwik	Financial Technology (Fintech) Companies	1
MOS	MOS Utility	Financial Technology (Fintech) Companies	1
FINBUD	Finbud Financial	Financial Technology (Fintech) Companies	1
SUVIDHAA	Suvidhaa Info.	Financial Technology (Fintech) Companies	1
511147	WSFX Global	Financial Technology (Fintech) Companies	1
AGSTRA	AGS Transact	Financial Technology (Fintech) Companies	1
NESTLEIND	Nestle India	Food Products Companies	1
BRITANNIA	Britannia Inds.	Food Products Companies	1
HATSUN	Hatsun Agro	Food Products Companies	1
EIDPARRY	EID Parry	Food Products Companies	1
BIKAJI	Bikaji Foods	Food Products Companies	1
ZYDUSWELL	Zydus Wellness	Food Products Companies	1
BBTC	Bombay Burmah	Food Products Companies	1
GODREJAGRO	Godrej Agrovet	Food Products Companies	1
AVANTIFEED	Avanti Feeds	Food Products Companies	1
ORKLAINDIA	Orkla India	Food Products Companies	1
MANORAMA	Manorama Indust.	Food Products Companies	1
BECTORFOOD	Mrs Bectors	Food Products Companies	1
DODLA	Dodla Dairy	Food Products Companies	1
HERITGFOOD	Heritage Foods	Food Products Companies	1
GOPAL	Gopal Snacks	Food Products Companies	1
PARAGMILK	Parag Milk Foods	Food Products Companies	1
VADILALIND	Vadilal Inds.	Food Products Companies	1
DIAMONDYD	Prataap Snacks	Food Products Companies	1
ADFFOODS	ADF Foods	Food Products Companies	1
TASTYBITE	Tasty Bite Eat.	Food Products Companies	1
VENKEYS	Venky's (India)	Food Products Companies	1
HMAAGRO	HMA Agro Inds.	Food Products Companies	1
SKMEGGPROD	SKM Egg Prod.	Food Products Companies	1
523475	Lotus Chocolate	Food Products Companies	1
KRISHIVAL	Krishival Foods	Food Products Companies	1
GANESHCP	Ganesh Consumer	Food Products Companies	1
519152	Vadilal Enterp.	Food Products Companies	1
APEX	Apex Frozen Food	Food Products Companies	1
MUKKA	Mukka Proteins	Food Products Companies	1
519421	KSE	Food Products Companies	1
506166	Apis India	Food Products Companies	1
SHRIAHIMSA	Shri Ahimsa	Food Products Companies	1
FOODSIN	Foods & Inns	Food Products Companies	1
539594	Mishtann Foods	Food Products Companies	1
EIFFL	Euro India Fresh	Food Products Companies	1
519397	Sharat Industrie	Food Products Companies	1
ANNAPURNA	Annapurna Swadi.	Food Products Companies	1
PROV	Proventus Agro.	Food Products Companies	1
530215	Kings Infra	Food Products Companies	1
FRESHARA	Freshara Agro	Food Products Companies	1
544568	DSM Fresh	Food Products Companies	1
JEYYAM	Jeyyam Global	Food Products Companies	1
GOYALSALT	Goyal Salt	Food Products Companies	1
MEGASTAR	Megastar Foods	Food Products Companies	1
COASTCORP	Coastal Corporat	Food Products Companies	1
530219	Nutricircle	Food Products Companies	1
543737	Aveer Foods	Food Products Companies	1
530617	Sampre Nutrition	Food Products Companies	1
SHIVASHRIT	Shivashrit Foods	Food Products Companies	1
544442	Chemkart India	Food Products Companies	1
GAIL	GAIL (India)	Gas Companies	1
ATGL	Adani Total Gas	Gas Companies	1
PETRONET	Petronet LNG	Gas Companies	1
GUJGASLTD	Gujarat Gas	Gas Companies	1
IGL	Indraprastha Gas	Gas Companies	1
AEGISLOG	Aegis Logistics	Gas Companies	1
GSPL	Guj.St.Petronet	Gas Companies	1
MGL	Mahanagar Gas	Gas Companies	1
542543	Energy InfrTrust	Gas Companies	1
CONFIPET	Confidence Petro	Gas Companies	1
IRMENERGY	IRM Energy	Gas Companies	1
KOTYARK	Kotyark Indust.	Gas Companies	1
INDIFRA	Indifra Ltd	Gas Companies	1
POLYMED	Poly Medicure	Healthcare Equipment & Supplies Companies	1
FISCHER	Fischer Medical	Healthcare Equipment & Supplies Companies	1
LAXMIDENTL	Laxmi Dental	Healthcare Equipment & Supplies Companies	1
OSELDEVICE	OSEL Devices	Healthcare Equipment & Supplies Companies	1
TARSONS	Tarsons Products	Healthcare Equipment & Supplies Companies	1
DENTALKART	Vasa Denticity	Healthcare Equipment & Supplies Companies	1
APRAMEYA	Aprameya Enginee	Healthcare Equipment & Supplies Companies	1
543363	Prevest Denpro	Healthcare Equipment & Supplies Companies	1
543916	Hemant Surgical	Healthcare Equipment & Supplies Companies	1
NURECA	Nureca	Healthcare Equipment & Supplies Companies	1
MADHAVBAUG	Vaidya Sane	Healthcare Equipment & Supplies Companies	1
544549	Earkart	Healthcare Equipment & Supplies Companies	1
QMSMEDI	QMS Medical	Healthcare Equipment & Supplies Companies	1
544143	Royal Sense	Healthcare Equipment & Supplies Companies	1
527005	Shree Pacetronix	Healthcare Equipment & Supplies Companies	1
MHHL	Mohini Health	Healthcare Equipment & Supplies Companies	1
530427	Choksi Asia	Healthcare Equipment & Supplies Companies	1
544169	Amkay Products	Healthcare Equipment & Supplies Companies	1
531380	Centenial Surgic	Healthcare Equipment & Supplies Companies	1
GML	Galaxy Medicare	Healthcare Equipment & Supplies Companies	1
533212	GKB Ophthalmics	Healthcare Equipment & Supplies Companies	1
542765	Transpact Enter.	Healthcare Equipment & Supplies Companies	1
MAXHEALTH	Max Healthcare	Healthcare Services Companies	1
APOLLOHOSP	Apollo Hospitals	Healthcare Services Companies	1
FORTIS	Fortis Health.	Healthcare Services Companies	1
NH	Narayana Hrudaya	Healthcare Services Companies	1
ASTERDM	Aster DM Health.	Healthcare Services Companies	1
MEDANTA	Global Health	Healthcare Services Companies	1
KIMS	Krishna Institu.	Healthcare Services Companies	1
SYNGENE	Syngene Intl.	Healthcare Services Companies	1
LALPATHLAB	Dr Lal Pathlabs	Healthcare Services Companies	1
AGARWALEYE	Dr Agarwal's Hea	Healthcare Services Companies	1
RAINBOW	Rainbow Child.	Healthcare Services Companies	1
INDGN	Indegene	Healthcare Services Companies	1
VIJAYA	Vijaya Diagnost.	Healthcare Services Companies	1
HCG	Health.Global	Healthcare Services Companies	1
METROPOLIS	Metropolis Healt	Healthcare Services Companies	1
JLHL	Jupiter Life Lin	Healthcare Services Companies	1
YATHARTH	Yatharth Hospit.	Healthcare Services Companies	1
THYROCARE	Thyrocare Tech.	Healthcare Services Companies	1
KOVAI	Kovai Medical	Healthcare Services Companies	1
INDRAMEDCO	Indrapr.Medical	Healthcare Services Companies	1
ARTEMISMED	Artemis Medicare	Healthcare Services Companies	1
SUVEN	Suven Life Scie.	Healthcare Services Companies	1
VIMTALABS	Vimta Labs	Healthcare Services Companies	1
526783	Dr Agarwal's Eye	Healthcare Services Companies	1
KRSNAA	Krsnaa Diagnost.	Healthcare Services Companies	1
SHALBY	Shalby	Healthcare Services Companies	1
SURAKSHA	Suraksha Diagno.	Healthcare Services Companies	1
524520	KMC Speciality	Healthcare Services Companies	1
GPTHEALTH	GPT Healthcare	Healthcare Services Companies	1
FABTECH	Fabtech Tech.	Healthcare Services Companies	1
532067	3B Blackbio	Healthcare Services Companies	1
514330	One Global Serv	Healthcare Services Companies	1
SASTASUNDR	Sastasundar Ven.	Healthcare Services Companies	1
CHANDAN	Chandan Healthca	Healthcare Services Companies	1
TAKE	Take Solutions	Healthcare Services Companies	1
UNIHEALTH	Unihealth Hosp	Healthcare Services Companies	1
543943	Asarfi Hospital	Healthcare Services Companies	1
531658	Abate As Indust	Healthcare Services Companies	1
LOTUSEYE	Lotus Eye Hospit	Healthcare Services Companies	1
543346	Aashka Hospitals	Healthcare Services Companies	1
544482	Star Imaging	Healthcare Services Companies	1
NEPHROCARE	Nephro Care	Healthcare Services Companies	1
526853	Bilcare	Healthcare Services Companies	1
MAITREYA	Maitreya Medica.	Healthcare Services Companies	1
523696	Fortis Malar	Healthcare Services Companies	1
538837	Jeevan Scienti.	Healthcare Services Companies	1
536565	Novelix Pharma.	Healthcare Services Companies	1
SANGANI	Sangani Hospital	Healthcare Services Companies	1
526546	Choksi Laborator	Healthcare Services Companies	1
540788	Aspira Pathlab	Healthcare Services Companies	1
544365	Shanmuga Hos.	Healthcare Services Companies	1
539267	Samsrita Labs	Healthcare Services Companies	1
AATMAJ	Aatmaj Health	Healthcare Services Companies	1
526301	Medinova Diagno.	Healthcare Services Companies	1
524548	Sharma E I Hosp.	Healthcare Services Companies	1
539378	Soni Medicare	Healthcare Services Companies	1
530897	N G Industries	Healthcare Services Companies	1
524602	Bandaram Pharma	Healthcare Services Companies	1
542248	Deccan Healthcar	Healthcare Services Companies	1
523489	Chennai Meena	Healthcare Services Companies	1
539428	Tejnaksh Health.	Healthcare Services Companies	1
NIDAN	Nidan Laborator.	Healthcare Services Companies	1
544013	KK Shah Hospital	Healthcare Services Companies	1
543309	Adeshwar Meditex	Healthcare Services Companies	1
526139	Transgene Biotek	Healthcare Services Companies	1
516110	Family Care	Healthcare Services Companies	1
543520	Global Longlife	Healthcare Services Companies	1
540729	Vanta Bioscience	Healthcare Services Companies	1
542918	Gian Lifecare	Healthcare Services Companies	1
531043	Dhanvantri Jeev.	Healthcare Services Companies	1
544220	Clinitech Lab	Healthcare Services Companies	1
544231	Broach Lifecare	Healthcare Services Companies	1
541299	Dr Lalchand. Lab	Healthcare Services Companies	1
526187	Ashram Online	Healthcare Services Companies	1
531458	Boston Bio	Healthcare Services Companies	1
534422	Looks Health	Healthcare Services Companies	1
526504	Dolphin Medical	Healthcare Services Companies	1
DOMS	DOMS Industries	Household Products Companies	1
JYOTHYLAB	Jyothy Labs	Household Products Companies	1
FLAIR	Flair Writing	Household Products Companies	1
EVEREADY	Eveready Inds.	Household Products Companies	1
KOKUYOCMLN	Kokuyo Camlin	Household Products Companies	1
LINC	Linc	Household Products Companies	1
504176	High Energy Bat.	Household Products Companies	1
NIPPOBATRY	Indo National	Household Products Companies	1
504093	Panasonic Energy	Household Products Companies	1
531663	Yuvraaj Hygiene	Household Products Companies	1
524136	Pee Cee Cosma	Household Products Companies	1
SUNDARAM	Sundaram Multi.	Household Products Companies	1
543453	Alkosign	Household Products Companies	1
AMBICAAGAR	Ambica Agarbat.	Household Products Companies	1
530853	Hipolin	Household Products Companies	1
539228	Gala Global	Household Products Companies	1
526588	Photoquip India	Household Products Companies	1
MAZDOCK	Mazagon Dock	Industrial Manufacturing Companies	1
COCHINSHIP	Cochin Shipyard	Industrial Manufacturing Companies	1
HONAUT	Honeywell Auto	Industrial Manufacturing Companies	1
KAYNES	Kaynes Tech	Industrial Manufacturing Companies	1
JYOTICNC	Jyoti CNC Auto.	Industrial Manufacturing Companies	1
CPPLUS	Aditya Infotech	Industrial Manufacturing Companies	1
LMW	LMW	Industrial Manufacturing Companies	1
SYRMA	Syrma SGS Tech.	Industrial Manufacturing Companies	1
TEGA	Tega Inds.	Industrial Manufacturing Companies	1
JWL	Jupiter Wagons	Industrial Manufacturing Companies	1
TITAGARH	Titagarh Rail	Industrial Manufacturing Companies	1
LLOYDSENGG	Lloyds Engineeri	Industrial Manufacturing Companies	1
SWANDEF	Swan Defence	Industrial Manufacturing Companies	1
DYNAMATECH	Dynamatic Tech.	Industrial Manufacturing Companies	1
PRAJIND	Praj Industries	Industrial Manufacturing Companies	1
TEXRAIL	Texmaco Rail	Industrial Manufacturing Companies	1
GMMPFAUDLR	GMM Pfaudler	Industrial Manufacturing Companies	1
KENNAMET	Kennametal India	Industrial Manufacturing Companies	1
ANUP	The Anup Enginee	Industrial Manufacturing Companies	1
505872	WPIL	Industrial Manufacturing Companies	1
SHANTIGEAR	Shanthi Gears	Industrial Manufacturing Companies	1
CYIENTDLM	Cyient DLM	Industrial Manufacturing Companies	1
CENTUM	Centum Electron	Industrial Manufacturing Companies	1
HLEGLAS	HLE Glascoat	Industrial Manufacturing Companies	1
SGLTL	Standard Glass	Industrial Manufacturing Companies	1
EPACKPEB	EPack PrefabTech	Industrial Manufacturing Companies	1
PITTIENG	Pitti Engg.	Industrial Manufacturing Companies	1
522101	Kilburn Engg.	Industrial Manufacturing Companies	1
MARINE	Marine Electric.	Industrial Manufacturing Companies	1
PENIND	Pennar Industrie	Industrial Manufacturing Companies	1
JASH	Jash Engineering	Industrial Manufacturing Companies	1
HIRECT	Hind Rectifiers	Industrial Manufacturing Companies	1
HPL	HPL Electric	Industrial Manufacturing Companies	1
HONDAPOWER	Honda India	Industrial Manufacturing Companies	1
WINDMACHIN	Windsor Machines	Industrial Manufacturing Companies	1
543619	Concord Control	Industrial Manufacturing Companies	1
500147	John Cockerill	Industrial Manufacturing Companies	1
INDIANHUME	Indian Hume Pipe	Industrial Manufacturing Companies	1
500068	Disa India	Industrial Manufacturing Companies	1
THEJO	Thejo Engg.	Industrial Manufacturing Companies	1
SPECTRUM	Spectrum Electr.	Industrial Manufacturing Companies	1
AIMTRON	Aimtron	Industrial Manufacturing Companies	1
HMT	HMT	Industrial Manufacturing Companies	1
SALASAR	Salasar Techno	Industrial Manufacturing Companies	1
VINYAS	Vinyas Innovativ	Industrial Manufacturing Companies	1
DEEDEV	DEE Development	Industrial Manufacturing Companies	1
EKC	Everest Kanto	Industrial Manufacturing Companies	1
RAJOOENG	Rajoo Engineers	Industrial Manufacturing Companies	1
JNKINDIA	JNK	Industrial Manufacturing Companies	1
ICEMAKE	ICE Make Refrig.	Industrial Manufacturing Companies	1
BAJAJINDEF	Indef Manufactur	Industrial Manufacturing Companies	1
WALCHANNAG	Walchan. Inds.	Industrial Manufacturing Companies	1
507944	Bajaj Steel Inds	Industrial Manufacturing Companies	1
MAMATA	Mamata Machinery	Industrial Manufacturing Companies	1
MACPOWER	Macpower CNC	Industrial Manufacturing Companies	1
EIMCOELECO	Eimco Elecon(I)	Industrial Manufacturing Companies	1
GALAPREC	Gala Precis. Eng	Industrial Manufacturing Companies	1
ETL	Emkay Tools	Industrial Manufacturing Companies	1
544516	Airfloa Rail	Industrial Manufacturing Companies	1
KABRAEXTRU	Kabra Extrusion	Industrial Manufacturing Companies	1
544186	Forbes Precision	Industrial Manufacturing Companies	1
523850	Axtel Industries	Industrial Manufacturing Companies	1
544458	Shree Refrigerat	Industrial Manufacturing Companies	1
522134	Artson	Industrial Manufacturing Companies	1
544531	True Colors	Industrial Manufacturing Companies	1
505358	Integra Engg.	Industrial Manufacturing Companies	1
GUJAPOLLO	Guj Apollo Inds	Industrial Manufacturing Companies	1
522004	Batliboi	Industrial Manufacturing Companies	1
